_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos,sacc1_ex,sacc2_ex,sacc3_ex,sacc1_ey,sacc2_ey,sacc3_ey,trialId,saccLat1,saccLat2,saccLat3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,10.0,10.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,10.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,10.0,0.0,NA,Logs experimental data,NA,-20.0,NA,200.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.59492005431,spoon,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,1831.96115494,1831.9849968,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,1867.49601364,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,1831.88605309,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,14.4770449464,63.0,NA,384.0,189.0,NA,573.0,640.0,515.0,192.0,220.0,181.0,10.0,89.2,189.4,399.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,11.0,11.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,11.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,0.0,NA,Logs experimental data,NA,20.0,NA,223.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.62773906039,mallet,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,1946.5341568,1946.55704498,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,1985.9790802,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,1946.46000862,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-38.1359159379,88.0,NA,384.0,-204.0,NA,566.0,518.0,640.0,605.0,384.0,572.0,11.0,93.2,158.4,236.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,12.0,12.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,12.0,0.0,NA,Logs experimental data,NA,-20.0,NA,174.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_screwdriver.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.65937072785,screwdriver,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2064.49103355,2064.51511383,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2101.62496567,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2064.40997124,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-46.3571312645,-44.0,NA,384.0,-168.0,NA,419.0,481.0,455.0,533.0,560.0,556.0,12.0,89.3,467.6,2216.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,13.0,13.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,0.0,NA,Logs experimental data,NA,0.0,NA,227.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_fork.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.61526800252,fork,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2180.24706841,2180.26995659,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2218.20998192,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2180.16910553,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-30.3051923001,10.0,NA,384.0,-226.0,NA,511.0,492.0,565.0,380.0,612.0,605.0,13.0,91.5,180.0,729.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,14.0,14.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,14.0,0.0,NA,Logs experimental data,NA,-20.0,NA,219.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.59273801384,spoon,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2296.88310623,2296.90718651,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2336.13801003,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2296.80418968,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-14.4180022509,-70.0,NA,384.0,-207.0,NA,508.0,377.0,474.0,381.0,571.0,373.0,14.0,90.5,203.2,3375.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,15.0,15.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,15.0,0.0,NA,Logs experimental data,NA,0.0,NA,179.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.57124649135,peeler,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2415.29607773,2415.31896591,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2452.11911201,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2415.2200222,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-0.241738381174,0.0,NA,384.0,-178.0,NA,493.0,571.0,439.0,560.0,565.0,558.0,15.0,91.7,185.1,413.9
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,16.0,16.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,16.0,0.0,NA,Logs experimental data,NA,0.0,NA,192.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_paintbrush.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.62390166449,paintbrush,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2532.05299377,2532.07707405,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2568.66908073,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2531.97407722,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,30.6174621439,-10.0,NA,384.0,191.0,NA,515.0,535.0,441.0,391.0,189.0,195.0,16.0,92.7,161.4,332.9
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,17.0,17.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,17.0,0.0,NA,Logs experimental data,NA,0.0,NA,215.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_peeler.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.57139208277,peeler,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2647.42302895,2647.44710922,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2685.82415581,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2647.34816551,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,0.384262651214,0.0,NA,384.0,214.0,NA,507.0,495.0,573.0,382.0,181.0,180.0,17.0,92.6,161.8,435.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,18.0,18.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,18.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,18.0,0.0,NA,Logs experimental data,NA,0.0,NA,173.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.63051712544,fork,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2765.76805115,2765.79213142,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2801.55301094,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2765.68818092,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,31.0319959052,-10.0,NA,384.0,172.0,NA,430.0,562.0,476.0,218.0,209.0,215.0,18.0,90.7,194.2,1939.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,19.0,19.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,19.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,19.0,0.0,NA,Logs experimental data,NA,-20.0,NA,171.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_wrench.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.52734861666,wrench,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2881.31713867,2881.34002686,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,2920.27997971,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2881.24012947,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,22.3027106995,-65.0,NA,384.0,-157.0,NA,505.0,466.0,402.0,378.0,539.0,526.0,19.0,91.9,172.4,1086.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,20.0,20.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,20.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,20.0,0.0,NA,Logs experimental data,NA,0.0,NA,211.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.56883044414,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,2997.2319603,2997.2550869,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3035.00008583,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,2997.15805054,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-1.2444053216,0.0,NA,384.0,210.0,NA,517.0,478.0,474.0,384.0,176.0,377.0,20.0,91.0,183.7,3410.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,21.0,21.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,21.0,0.0,NA,Logs experimental data,NA,0.0,NA,231.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.52604700607,fork,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,3111.44995689,3111.47212982,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3152.45819092,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,3111.37413979,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-31.0319959052,10.0,NA,384.0,230.0,NA,587.0,461.0,482.0,161.0,153.0,164.0,21.0,92.2,201.6,201.7
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,22.0,22.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,22.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,22.0,0.0,NA,Logs experimental data,NA,-20.0,NA,204.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.52862784049,chisel,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,3230.8781147,3230.90100288,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3269.5710659,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,3230.80301285,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-25.8224210823,77.0,NA,384.0,188.0,NA,545.0,598.0,495.0,173.0,204.0,165.0,22.0,89.3,1200.9,2187.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,23.0,23.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,23.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,23.0,0.0,NA,Logs experimental data,NA,20.0,NA,197.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.56530686597,chisel2,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,3351.47309303,3351.49717331,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3403.02014351,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,3351.39298439,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-3.24430393552,-66.0,NA,384.0,185.0,NA,505.0,465.0,404.0,380.0,199.0,227.0,23.0,92.2,177.8,286.5
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,24.0,24.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,24.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,24.0,0.0,NA,Logs experimental data,NA,20.0,NA,235.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_washingbrush.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.52224393717,washingbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,3481.52518272,3481.54807091,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3520.77698708,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,3481.45103455,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,34.2563568121,69.0,NA,384.0,-224.0,NA,636.0,542.0,595.0,591.0,605.0,594.0,24.0,91.8,188.5,2020.7
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,25.0,25.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,25.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,25.0,0.0,NA,Logs experimental data,NA,20.0,NA,217.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.57270785338,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,3597.397089,3597.41997719,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,3637.46500015,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,3597.32198715,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-1.2444053216,74.0,NA,384.0,-203.0,NA,506.0,560.0,486.0,391.0,595.0,377.0,25.0,90.9,189.2,3410.6
