RT,accuracy,aff_lum,block_count,cat,catch_trial,checkFixDotFailed,checkObjectFailed,comp,cond,correct_response,count_trial_sequence,cutoff_warning_msg,dev_for_warning,durCheck1,durCheck2,expId,eye_used,file,gap,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,offlineDriftCorr,outlier,overall_rep,picture_name,rep,response,response_hand,rtOnset,sacc10_duration,sacc10_eTime,sacc10_ex,sacc10_ey,sacc10_sTime,sacc10_size,sacc10_sx,sacc10_sy,sacc1_duration,sacc1_eTime,sacc1_ex,sacc1_ey,sacc1_sTime,sacc1_size,sacc1_sx,sacc1_sy,sacc2_duration,sacc2_eTime,sacc2_ex,sacc2_ey,sacc2_sTime,sacc2_size,sacc2_sx,sacc2_sy,sacc3_duration,sacc3_eTime,sacc3_ex,sacc3_ey,sacc3_sTime,sacc3_size,sacc3_sx,sacc3_sy,sacc4_duration,sacc4_eTime,sacc4_ex,sacc4_ey,sacc4_sTime,sacc4_size,sacc4_sx,sacc4_sy,sacc5_duration,sacc5_eTime,sacc5_ex,sacc5_ey,sacc5_sTime,sacc5_size,sacc5_sx,sacc5_sy,sacc6_duration,sacc6_eTime,sacc6_ex,sacc6_ey,sacc6_sTime,sacc6_size,sacc6_sx,sacc6_sy,sacc7_duration,sacc7_eTime,sacc7_ex,sacc7_ey,sacc7_sTime,sacc7_size,sacc7_sx,sacc7_sy,sacc8_duration,sacc8_eTime,sacc8_ex,sacc8_ey,sacc8_sTime,sacc8_size,sacc8_sx,sacc8_sy,sacc9_duration,sacc9_eTime,sacc9_ex,sacc9_ey,sacc9_sTime,sacc9_size,sacc9_sx,sacc9_sy,saccCount,scale,scale_item,scaled_height,scaled_width,stim_onset,subject_parity,symm,timestampFixOnset,trialId,trial_count,visual_field,y_stim,y_stim_degrees,realAngle,xCog,xStim,yStim,flip,stim_name,stim_type,xRot1,yRot1,xFlipped1,yFlipped1,xNorm1,yNorm1,xNormOnCenter1,yNormOnCenter1,xNormCorr1,xRot2,yRot2,xFlipped2,yFlipped2,xNorm2,yNorm2,xNormOnCenter2,yNormOnCenter2,xNormCorr2,xRot3,yRot3,xFlipped3,yFlipped3,xNorm3,yNorm3,xNormOnCenter3,yNormOnCenter3,xNormCorr3,xRot4,yRot4,xFlipped4,yFlipped4,xNorm4,yNorm4,xNormOnCenter4,yNormOnCenter4,xNormCorr4,xRot5,yRot5,xFlipped5,yFlipped5,xNorm5,yNorm5,xNormOnCenter5,yNormOnCenter5,xNormCorr5,wBoxScaled,hBoxScaled,xCogScaled,xCogScaledDegr,xCogNorm,stimFile,saccLat1,saccLat2,saccLat3,saccLat4,saccLat5
479.459973985,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,502.0,447.0,004A,undefined,SS06.asc,zero,left,353.736367266,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,False,0.0,3.0,asymm_garage_hammer,3.0,7.0,right,14264326.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,35.0,14263693.0,523.2,554.3,14263658.0,166.783602311,496.3,389.7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,14263398.0,even,asymm,14262888.0,43.0,43.0,lower,-197.0,-6.0,180.0,49.2380396484,0.0,-197.0,left,hammer,object,-11.2,-170.3,-11.2,-170.3,-0.0678787878788,-0.325609756098,11.2,170.3,-0.167349575047,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,165.0,82.0,16.4126798828,0.482725878906,0.0994707871685,object_hammer.png,260.0,0.0,0.0,0.0,0.0
420.866781453,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,540.0,515.0,004A,undefined,SS06.asc,overlap,left,407.82856932,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,False,0.0,3.0,asymm_garage_chisel,3.0,7.0,right,14307381.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,31.0,14306819.0,471.4,553.7,14306788.0,159.165071545,484.8,395.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,14306443.0,even,asymm,14305893.0,51.0,51.0,lower,-178.0,-6.0,180.0,-24.5764355818,0.0,-178.0,left,chisel,object,40.6,-169.7,40.6,-169.7,0.230681818182,-0.286206896552,-40.6,169.7,0.277228097693,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,29.0,-8.19214519393,-0.24094544688,-0.046546279511,object_chisel.png,345.0,0.0,0.0,0.0,0.0
644.189950451,1.0,control,0.0,kitchen,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,484.0,493.0,004A,undefined,SS06.asc,overlap,right,335.402920665,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,False,0.0,4.0,asymm_kitchen_peeler,4.0,6.0,left,14311462.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,30.0,14310666.0,468.3,552.3,14310636.0,161.247170518,489.1,392.4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,14310323.0,even,asymm,14309833.0,52.0,52.0,lower,-184.0,-6.0,180.0,-0.764102748085,0.0,-184.0,right,peeler,object,43.7,-168.3,-43.7,-168.3,-0.303472222222,-0.654166666667,-43.7,168.3,-0.301703465861,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,144.0,24.0,-0.254700916028,-0.0074912034126,-0.00176875636131,object_peeler.png,313.0,0.0,0.0,0.0,0.0
0.99490079016,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,484.0,938.0,004A,undefined,SS06.asc,overlap,left,333.245967595,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,mallet,False,0.0,3.0,asymm_garage_mallet,3.0,7.0,right,14327166.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,53.0,14326574.0,551.1,122.0,14326521.0,280.46579114,477.0,392.5,16.0,14326766.0,559.1,95.7,14326750.0,35.0408333234,546.0,128.2,17.0,14327036.0,589.1,119.9,14327019.0,32.8038107542,556.3,120.4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3.0,3.0,yes,180.0,240.0,14326225.0,even,asymm,14325735.0,55.0,55.0,upper,218.0,6.0,0.0,36.4525052012,0.0,218.0,left,mallet,object,39.1,-262.0,-39.1,-262.0,-0.241358024691,0.543209876543,39.1,-262.0,-0.316363179426,47.1,-288.3,-47.1,-288.3,-0.290740740741,0.867901234568,47.1,-288.3,-0.365745895476,77.1,-264.1,-77.1,-264.1,-0.475925925926,0.569135802469,77.1,-264.1,-0.550931080661,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,162.0,81.0,12.1508350671,0.357377501973,0.075005154735,object_mallet.png,296.0,525.0,794.0,0.0,0.0
1.98600311275,1.0,control,0.0,kitchen,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,543.0,953.0,004A,undefined,SS06.asc,zero,left,405.611804533,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon2,False,0.0,4.0,asymm_kitchen_spoon2,4.0,6.0,left,14366175.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,14365456.0,536.9,147.2,14365407.0,253.254535991,478.8,393.7,23.0,14365666.0,584.4,113.2,14365643.0,50.8566613139,534.0,120.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,14365219.0,even,asymm,14364669.0,62.0,62.0,upper,185.0,5.0,0.0,12.0262630064,0.0,185.0,left,spoon2,object,24.9,-236.8,-24.9,-236.8,-0.141477272727,1.17727272727,24.9,-236.8,-0.164254285997,72.4,-270.8,-72.4,-270.8,-0.411363636364,1.95,72.4,-270.8,-0.434140649633,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,44.0,4.00875433547,0.117904539278,0.0227770132697,object_spoon2.png,188.0,424.0,0.0,0.0,0.0
1007.81703295,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,493.0,388.0,004A,undefined,SS06.asc,zero,left,347.689455837,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,False,0.0,5.0,asymm_garage_paintbrush,5.0,7.0,right,14434505.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,35.0,14433354.0,516.4,592.8,14433319.0,206.406322578,481.3,389.4,18.0,14433713.0,533.5,598.1,14433695.0,23.1905153026,512.3,588.7,9.0,14434234.0,516.4,594.8,14434225.0,16.9543504741,532.1,601.2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3.0,3.0,yes,180.0,240.0,14433107.0,even,asymm,14432607.0,73.0,73.0,lower,-191.0,-6.0,180.0,33.2045987775,0.0,-191.0,left,paintbrush,object,-4.4,-208.8,-4.4,-208.8,-0.025,0.508571428571,4.4,208.8,-0.0878874976847,-21.5,-214.1,-21.5,-214.1,-0.122159090909,0.66,21.5,214.1,-0.185046588594,-4.4,-210.8,-4.4,-210.8,-0.025,0.565714285714,4.4,210.8,-0.0878874976847,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,11.0681995925,0.325535282132,0.0628874976847,object_paintbrush.png,212.0,588.0,1118.0,0.0,0.0
986.905758603,1.0,control,0.0,kitchen,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,600.0,338.0,004A,undefined,SS06.asc,zero,left,451.158068505,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,False,0.0,5.0,asymm_kitchen_peeler,5.0,6.0,left,14439904.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,44.0,14438782.0,512.7,173.9,14438738.0,233.690158115,469.7,403.6,17.0,14439031.0,534.3,173.4,14439014.0,40.9518009372,495.5,186.5,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,14438577.0,even,asymm,14437967.0,74.0,74.0,upper,181.0,5.0,0.0,0.764102748085,0.0,181.0,left,peeler,object,0.7,-210.1,-0.7,-210.1,-0.00486111111111,1.2125,0.7,-210.1,-0.00662986747242,22.3,-210.6,-22.3,-210.6,-0.154861111111,1.23333333333,22.3,-210.6,-0.156629867472,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,144.0,24.0,0.254700916028,0.0074912034126,0.00176875636131,object_peeler.png,161.0,437.0,0.0,0.0,0.0
1559.86133638,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,801.0,529.0,004A,undefined,SS06.asc,overlap,right,327.788596532,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,1.0,screwdriver,False,0.0,5.0,asymm_garage_screwdriver,5.0,7.0,right,14469822.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,48.0,14468111.0,547.9,168.3,14468063.0,229.078239909,480.7,387.3,12.0,14468782.0,517.7,163.0,14468770.0,27.0112939342,531.7,186.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,14467731.0,even,asymm,14466921.0,80.0,80.0,upper,177.0,5.0,0.0,53.8138704136,0.0,177.0,right,screwdriver,object,35.9,-215.7,35.9,-215.7,0.211176470588,1.6125,35.9,-215.7,0.10565907762,5.7,-221.0,5.7,-221.0,0.0335294117647,1.83333333333,5.7,-221.0,-0.0719879812031,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,170.0,24.0,17.9379568045,0.527586964839,0.105517392968,object_screwdriver.png,332.0,1039.0,0.0,0.0,0.0
1162.30109247,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,634.0,365.0,004A,undefined,SS06.asc,zero,right,411.292984389,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,False,0.0,5.0,asymm_garage_chisel2,5.0,7.0,right,14503724.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,14502431.0,540.8,137.3,14502382.0,281.383243993,469.5,409.5,24.0,14502611.0,524.8,82.7,14502587.0,62.4891990667,534.7,144.4,20.0,14502906.0,507.3,49.6,14502886.0,23.3619348514,530.6,51.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3.0,3.0,yes,180.0,240.0,14502194.0,even,asymm,14501554.0,86.0,86.0,upper,233.0,6.0,0.0,1.20575132064,0.0,233.0,right,chisel2,object,28.8,-246.7,28.8,-246.7,0.163636363636,0.391428571429,28.8,-246.7,0.161352743711,12.8,-301.3,12.8,-301.3,0.0727272727273,1.95142857143,12.8,-301.3,0.0704436528018,-4.7,-334.4,-4.7,-334.4,-0.0267045454545,2.89714285714,-4.7,-334.4,-0.02898816538,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,0.40191710688,0.0118210913788,0.00228361992545,object_chisel2.png,188.0,393.0,692.0,0.0,0.0
835.352588326,1.0,control,0.0,kitchen,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,475.0,368.0,004A,undefined,SS06.asc,overlap,right,325.816285068,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,False,0.0,5.0,asymm_kitchen_fork,5.0,6.0,left,14555635.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,14554659.0,512.5,234.2,14554610.0,168.815283668,482.9,400.4,23.0,14554839.0,509.6,183.2,14554816.0,46.1254810273,513.0,229.2,10.0,14555383.0,511.9,175.2,14555373.0,21.4671842588,504.1,195.2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3.0,3.0,yes,180.0,240.0,14554430.0,even,asymm,14553950.0,91.0,91.0,upper,178.0,5.0,0.0,-32.1684136693,0.0,178.0,right,fork,object,0.5,-149.8,0.5,-149.8,0.00267379679144,-0.762162162162,0.5,-149.8,0.060014997628,-2.4,-200.8,-2.4,-200.8,-0.0128342245989,0.616216216216,-2.4,-200.8,0.0445069762376,-0.1,-208.8,-0.1,-208.8,-0.000534759358289,0.832432432432,-0.1,-208.8,0.0568064414783,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,187.0,37.0,-10.7228045564,-0.315376604601,-0.0573412008365,object_fork.png,180.0,386.0,943.0,0.0,0.0
210.013332231,1.0,control,1.0,kitchen,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,494.0,569.0,004A,undefined,SS06.asc,overlap,left,347.18657113,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,False,0.0,7.0,asymm_kitchen_spoon,1.0,6.0,left,14736190.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,14735845.0,561.4,574.8,14735796.0,212.049522518,515.4,367.8,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,14735410.0,even,asymm,14734910.0,106.0,106.0,lower,-218.0,-7.0,180.0,13.4578679943,0.0,-218.0,left,spoon,object,-49.4,-190.8,-49.4,-190.8,-0.26847826087,-0.906666666667,49.4,190.8,-0.292858456511,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,184.0,30.0,4.4859559981,0.131939882297,0.0243801956418,object_spoon.png,386.0,0.0,0.0,0.0,0.0
368.686208374,1.0,control,1.0,kitchen,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,553.0,372.0,004A,undefined,SS06.asc,zero,left,443.497972839,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,False,0.0,6.0,asymm_kitchen_washingbrush,1.0,6.0,left,14740002.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,37.0,14739488.0,577.9,200.4,14739451.0,188.230337619,516.4,378.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,14739260.0,even,asymm,14738701.0,107.0,107.0,upper,170.0,5.0,0.0,30.890600737,0.0,170.0,left,washingbrush,object,65.9,-183.6,-65.9,-183.6,-0.374431818182,0.309090909091,65.9,-183.6,-0.43293674382,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,44.0,10.2968669123,0.302849026833,0.0585049256383,object_washingbrush.png,191.0,0.0,0.0,0.0,0.0
