_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","362","362","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","362","NA","NA","NA","NA","0","NA","NA","0","NA","NA","362","0","NA","Logs experimental data","NA","20","NA","179","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_paintbrush.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.6278846782","paintbrush","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","44526.8340111","44526.8790722","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","44573.0171204","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","44526.7231464","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-30.6897921115","70","NA","384","-164","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","363","363","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","363","NA","NA","NA","NA","0","NA","NA","0","NA","NA","363","0","NA","Logs experimental data","NA","20","NA","226","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png","no","34","20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0.349065850399","1.59214565624","spoon","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","44662.8620625","44662.8899574","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","44707.722187","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","44662.7731323","NA","Extended template","NA","NA","no","upper","240","720","1024","512","14.4770449464","-81","NA","384","210","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","364","364","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","364","NA","NA","NA","NA","0","NA","NA","0","NA","NA","364","0","NA","Logs experimental data","NA","0","NA","190","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_wrench.png","no","34","180","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.14159265359","1.60990394009","wrench","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","44791.6760445","44791.7010784","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","44840.5871391","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","44791.5971279","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-22.3027106995","7","NA","384","-189","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","365","365","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","365","NA","NA","NA","NA","0","NA","NA","0","NA","NA","365","0","NA","Logs experimental data","NA","0","NA","217","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_paintbrush.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.61779312746","paintbrush","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","44925.3730774","44925.3959656","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","44972.8081226","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","44925.2941608","NA","Extended template","NA","NA","no","upper","240","720","1024","512","30.6174621439","-10","NA","384","216","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","366","366","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","366","NA","NA","NA","NA","0","NA","NA","0","NA","NA","366","0","NA","Logs experimental data","NA","0","NA","193","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.63656646799","mallet","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45058.093071","45058.1171513","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","45105.6191921","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45058.0170155","NA","Extended template","NA","NA","no","upper","240","720","1024","512","38.1359159379","-12","NA","384","192","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","367","367","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","367","NA","NA","NA","NA","0","NA","NA","0","NA","NA","367","0","NA","Logs experimental data","NA","20","NA","191","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png","no","34","20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0.349065850399","1.61483207182","chisel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45183.480978","45183.506012","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","45243.1590557","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45183.3980083","NA","Extended template","NA","NA","no","upper","240","720","1024","512","25.2488043898","-73","NA","384","176","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","368","368","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","368","NA","NA","NA","NA","0","NA","NA","0","NA","NA","368","0","NA","Logs experimental data","NA","-20","NA","211","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.56567108899","chisel2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45366.590023","45366.6191101","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","45420.5851555","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45366.4681911","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-3.24430393552","73","NA","384","197","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","369","369","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","369","NA","NA","NA","NA","0","NA","NA","0","NA","NA","369","0","NA","Logs experimental data","NA","20","NA","227","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon2.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.55261966261","spoon2","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45601.3031006","45601.3290882","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","45679.9361706","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45601.2170315","NA","Extended template","NA","NA","no","lower","240","720","1024","512","12.3796717148","73","NA","384","-214","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","370","370","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","370","NA","NA","NA","NA","0","NA","NA","0","NA","NA","370","0","NA","Logs experimental data","NA","0","NA","202","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_mallet.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.50875482689","mallet","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45804.0540218","45804.0990829","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","45871.6599941","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45803.9059639","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-37.6454623251","12","NA","384","201","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","371","371","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","371","NA","NA","NA","NA","0","NA","NA","0","NA","NA","371","0","NA","Logs experimental data","NA","0","NA","215","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.51173962887","mallet","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","45969.4311619","45969.4690704","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46010.3530884","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","45969.3169594","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-38.1359159379","12","NA","384","214","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","372","372","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","372","NA","NA","NA","NA","0","NA","NA","0","NA","NA","372","0","NA","Logs experimental data","NA","20","NA","237","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png","no","34","20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0.349065850399","1.57535931051","chisel2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46108.5791588","46108.618021","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46168.0631638","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46108.4589958","NA","Extended template","NA","NA","no","upper","240","720","1024","512","3.24430393552","-82","NA","384","222","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","373","373","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","373","NA","NA","NA","NA","0","NA","NA","0","NA","NA","373","0","NA","Logs experimental data","NA","0","NA","194","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.54602819305","spoon","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46262.1290684","46262.1541023","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46311.74016","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46262.0441914","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-14.4180022509","4","NA","384","193","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","374","374","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","374","NA","NA","NA","NA","0","NA","NA","0","NA","NA","374","0","NA","Logs experimental data","NA","-20","NA","197","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.50635788815","mallet","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46436.2089634","46436.248064","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46489.9110794","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46436.0940456","NA","Extended template","NA","NA","no","lower","240","720","1024","512","38.1359159379","-79","NA","384","-180","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","375","375","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","375","NA","NA","NA","NA","0","NA","NA","0","NA","NA","375","0","NA","Logs experimental data","NA","0","NA","171","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.59900919943","spoon","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46572.9241371","46572.947979","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46622.7190495","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46572.8230476","NA","Extended template","NA","NA","no","upper","240","720","1024","512","14.4770449464","-4","NA","384","170","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","376","376","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","376","NA","NA","NA","NA","0","NA","NA","0","NA","NA","376","0","NA","Logs experimental data","NA","-20","NA","184","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_screwdriver.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.48692702603","screwdriver","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46702.4130821","46702.4350166","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46741.3070202","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46702.3351192","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-46.4047095766","77","NA","384","167","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","377","377","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","377","NA","NA","NA","NA","0","NA","NA","0","NA","NA","377","0","NA","Logs experimental data","NA","-20","NA","172","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_sharpeningsteel.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.51577661607","sharpeningsteel","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46824.1910934","46824.2161274","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","46897.2320557","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46824.0201473","NA","Extended template","NA","NA","no","lower","240","720","1024","512","28.4188527416","-67","NA","384","-158","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","378","378","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","378","NA","NA","NA","NA","0","NA","NA","0","NA","NA","378","0","NA","Logs experimental data","NA","20","NA","237","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.52717844529","fork","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","46988.1970882","46988.2190228","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","47040.2011871","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","46988.1219864","NA","Extended template","NA","NA","no","lower","240","720","1024","512","31.0319959052","71","NA","384","-226","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","379","379","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","379","NA","NA","NA","NA","0","NA","NA","0","NA","NA","379","0","NA","Logs experimental data","NA","-20","NA","206","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_hammer.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.65000814765","hammer","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","47118.3700562","47118.3950901","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","47156.4610004","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","47118.2851791","NA","Extended template","NA","NA","no","upper","240","720","1024","512","49.0555481168","54","NA","384","198","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","380","380","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","380","NA","NA","NA","NA","0","NA","NA","0","NA","NA","380","0","NA","Logs experimental data","NA","-20","NA","201","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.57039543398","peeler","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","47236.4909649","47236.5140915","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","47273.4820843","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","47236.4161015","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-0.241738381174","68","NA","384","188","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","381","381","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","381","NA","NA","NA","NA","0","NA","NA","0","NA","NA","381","0","NA","Logs experimental data","NA","0","NA","175","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.54322798931","spoon","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","47352.4680138","47352.4930477","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","47388.7751102","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","47352.3931503","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-14.4770449464","4","NA","384","174","NA"
