RT,accuracy,aff_lum,block_count,boxHeight,boxWidth,cat,catch_trial,comp,contrast_side,corrDirection,corrDirectionMask,correct_response,cutoff_warning_msg,dev_for_warning,durationFix1,durationFix2,durationFix3,eTimeSacc1,eTimeSacc2,eTimeSacc3,endX1,endX1Corr,endX1CorrDegrees,endX1CorrMask,endX1CorrMaskDegrees,endX1CorrMaskNorm,endX1CorrNorm,endX1CorrNormToContrast,endX1CorrNormToHandle,endX1Degrees,endX1Norm,endX1NormToContrast,endX1NormToHandle,endX2,endX2Corr,endX2CorrDegrees,endX2CorrMask,endX2CorrMaskDegrees,endX2CorrMaskNorm,endX2CorrNorm,endX2CorrNormToContrast,endX2CorrNormToHandle,endX2Degrees,endX2Norm,endX2NormToContrast,endX2NormToHandle,endX3,endX3Corr,endX3CorrDegrees,endX3CorrMask,endX3CorrMaskDegrees,endX3CorrMaskNorm,endX3CorrNorm,endX3CorrNormToContrast,endX3CorrNormToHandle,endX3Degrees,endX3Norm,endX3NormToContrast,endX3NormToHandle,endXRaw1,endXRaw2,endXRaw3,endY1,endY1Corr,endY1CorrNorm,endY1Degrees,endY1Norm,endY2,endY2Corr,endY2CorrNorm,endY2Degrees,endY2Norm,endY3,endY3Corr,endY3CorrNorm,endY3Degrees,endY3Norm,endYRaw1,endYRaw2,endYRaw3,eye_used,file,fixCount,gap,gazeDur,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,outlier,overall_rep,picture_name,refixProb,rep,response,response_hand,rtFromLanding,rtFromStim,sTimeSacc1,sTimeSacc2,sTimeSacc3,saccCount,saccDur1,saccDur2,saccDur3,saccLandingTime1,saccLandingTime2,saccLandingTime3,saccLat1,saccLat2,saccLat3,scale,scale_item,scaled_height,scaled_width,startX1,startX1Corr,startX1CorrDegrees,startX1CorrMask,startX1CorrMaskDegrees,startX1CorrMaskNorm,startX1CorrNorm,startX1Degrees,startX1Norm,startX2,startX2Corr,startX2CorrDegrees,startX2CorrMask,startX2CorrMaskDegrees,startX2CorrMaskNorm,startX2CorrNorm,startX2Degrees,startX2Norm,startX3,startX3Corr,startX3CorrDegrees,startX3CorrMask,startX3CorrMaskDegrees,startX3CorrMaskNorm,startX3CorrNorm,startX3Degrees,startX3Norm,startXRaw1,startXRaw2,startXRaw3,startY1,startY1Corr,startY1CorrNorm,startY1Degrees,startY1Norm,startY2,startY2Corr,startY2CorrNorm,startY2Degrees,startY2Norm,startY3,startY3Corr,startY3CorrNorm,startY3Degrees,startY3Norm,startYRaw1,startYRaw2,startYRaw3,stimOnset,subject_parity,symm,timestampFixOnset,timestampResponse,trialId,trial_count,visual_field,xCoG,xCoGMask,xFix1,xFix2,xFix3,xStimNormal,yCoG,yCoGMask,yCoGMaskZero,yCoGZero,yFix1,yFix2,yFix3,yStimNormal,y_stim,y_stim_degrees,driftCorr,exp,heavySide,half,sacc_dir
969.681724943,1.0,control,0.0,64.3333333333,165.666666667,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,906,,,21080775.0,,,29.1,78.3380396484,2.37387998935,78.3380396484,2.37387998935,0.472865430473,0.472865430473,,0.472865430473,0.881818181818,0.175653923541,,0.175653923541,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1,,,-22.7,-28.5504250274,-0.443788990063,-0.687878787879,-0.352849740933,,,,,,,,,,,165.3,,,undefined,00404.asc,1.0,zero,906.0,right,408.316825152,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,3.0,asymm_garage_hammer,0.0,3.0,2.0,right,809.0,975.0,21080740.0,,,1.0,35.0,,,166.0,,,131.0,,,3.0,yes,180.0,240.0,-0.3,48.9380396484,1.48297089844,48.9380396484,1.48297089844,0.295400641741,0.295400641741,-0.00909090909091,-0.00181086519115,,,,,,,,,,,,,,,,,,,511.7,,,188.0,182.149574973,2.83134054362,5.69696969697,2.92227979275,,,,,,,,,,,376.0,,,21080609.0,even,asymm,21080199.0,21081584.0,10432.0,46.0,upper,-49.2380396484,-49.2380396484,22.7,,,561.238039648,193.850425027,193.850425027,5.8504250274,5.8504250274,-231.4,,,188.0,196.0,5.0,True,004B,left__,first,549.3
690.023685357,1.0,control,0.0,32.0,176.0,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,180,389,,21149645.0,21149841,,6.0,27.1258078553,0.821994177432,27.1258078553,0.821994177432,0.154123908269,0.154123908269,,0.154123908269,0.181818181818,0.0340909090909,,0.0340909090909,-33.3,-12.1741921447,-0.368914913477,-12.1741921447,-0.368914913477,-0.0691715462769,-0.0691715462769,,-0.0691715462769,-1.00909090909,-0.189204545455,,-0.189204545455,,,,,,,,,,,,,,518.0,478.7,,-59.3,-61.0018335026,-1.90630729696,-1.79696969697,-1.853125,-45.3,-47.0018335026,-1.46880729696,-1.37272727273,-1.415625,,,,,,103.7,117.7,,undefined,00404.asc,2.0,overlap,569.0,right,386.294772471,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,wrench,0.0,4.0,asymm_garage_wrench,1.0,4.0,2.0,right,489.0,697.0,21149608.0,21149827,,2.0,37.0,14,,208.0,404,,171.0,390,,3.0,yes,180.0,240.0,3.9,25.0258078553,0.758357813796,25.0258078553,0.758357813796,0.142192090087,0.142192090087,0.118181818182,0.0221590909091,-5.0,16.1258078553,0.488660844099,16.1258078553,0.488660844099,0.0916239082685,0.0916239082685,-0.151515151515,-0.0284090909091,,,,,,,,,,515.9,507.0,,219.7,217.998166497,6.81244270304,6.65757575758,6.865625,-51.8,-53.5018335026,-1.67193229696,-1.5696969697,-1.61875,,,,,,382.7,111.2,,21149437.0,even,asymm,21149047.0,21150134.0,10440.0,54.0,upper,-21.1258078553,-21.1258078553,-1.2,-28.2,,533.125807855,164.701833503,164.701833503,1.70183350261,1.70183350261,-275.5,-266.1,,163.0,221.0,6.0,True,004B,left__,first,487.7
934.541112258,1.0,control,0.0,27.0,176.333333333,garage,no,incompatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,216,152,403,21154363.0,21154603,21154777,40.3,94.1138704136,2.85193546708,94.1138704136,2.85193546708,0.533727053385,0.533727053385,,-0.533727053385,1.22121212121,0.22854442344,,-0.22854442344,107.9,161.713870414,4.90042031556,161.713870414,4.90042031556,0.917091892705,0.917091892705,,-0.917091892705,3.2696969697,0.61190926276,,-0.61190926276,137.6,191.413870414,5.80042031556,191.413870414,5.80042031556,1.0855228946,1.0855228946,,-1.0855228946,4.1696969697,0.78034026465,,-0.78034026465,552.3,619.9,649.6,-35.7,-30.2782010861,-1.12141485504,-1.08181818182,-1.32222222222,-12.4,-6.97820108612,-0.258451892078,-0.375757575758,-0.459259259259,-10.9,-5.47820108612,-0.202896336523,-0.330303030303,-0.403703703704,550.3,573.6,575.1,undefined,00404.asc,3.0,zero,771.0,left,315.459847485,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,0.0,4.0,asymm_garage_screwdriver,1.0,4.0,2.0,right,715.0,940.0,21154308.0,21154581,21154757,3.0,55.0,22,20,225.0,465,639,170.0,443,619,3.0,yes,180.0,240.0,6.5,60.3138704136,1.82769304284,60.3138704136,1.82769304284,0.342044633726,0.342044633726,0.19696969697,0.0368620037807,38.2,92.0138704136,2.78829910344,92.0138704136,2.78829910344,0.521817790625,0.521817790625,1.15757575758,0.216635160681,106.0,159.813870414,4.84284455799,159.813870414,4.84284455799,0.906316845446,0.906316845446,3.21212121212,0.601134215501,518.5,550.2,618.0,-203.0,-197.578201086,-7.31771115134,-6.15151515152,-7.51851851852,-17.2,-11.7782010861,-0.436229669856,-0.521212121212,-0.637037037037,-0.2,5.22179891388,0.193399959773,-0.0060606060606,-0.0074074074074,383.0,568.8,585.8,21154138.0,even,asymm,21153817.0,21155078.0,10441.0,55.0,lower,-53.8138704136,-53.8138704136,37.5,104.3,136.0,565.813870414,580.578201086,580.578201086,-5.42179891388,-5.42179891388,184.9,195.0,195.6,586.0,-202.0,-6.0,True,004B,left__,first,550.3
663.933088243,1.0,control,0.0,22.0,144.666666667,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,139,436,,21183896.0,21184057,,-1.9,-2.66410274808,-0.0807303863056,-2.66410274808,-0.0807303863056,-0.018415456784,-0.018415456784,,0.018415456784,-0.0575757575758,-0.013133640553,,0.013133640553,20.9,20.1358972519,0.610178704603,20.1358972519,0.610178704603,0.139188229852,0.139188229852,,-0.139188229852,0.633333333333,0.144470046083,,-0.144470046083,,,,,,,,,,,,,,510.1,532.9,,7.6,13.7935068806,0.62697758548,0.230303030303,0.345454545455,-40.8,-34.6064931194,-1.57302241452,-1.23636363636,-1.85454545455,,,,,,165.6,117.2,,undefined,00404.asc,2.0,overlap,575.0,left,385.424363229,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,3.0,asymm_kitchen_peeler,1.0,3.0,1.0,left,493.0,668.0,21183862.0,21184037,,2.0,34.0,20,,175.0,336,,141.0,316,,3.0,yes,180.0,240.0,-2.9,-3.66410274808,-0.111033416609,-3.66410274808,-0.111033416609,-0.0253278991803,-0.0253278991803,-0.0878787878788,-0.0200460829493,-7.4,-8.16410274808,-0.247397052972,-8.16410274808,-0.247397052972,-0.0564338899637,-0.0564338899637,-0.224242424242,-0.0511520737327,,,,,,,,,,509.1,504.6,,225.8,231.993506881,10.5451594037,6.84242424242,10.2636363636,0.2,6.39350688056,0.290613949116,0.00606060606061,0.00909090909091,,,,,,383.8,158.2,,21183721.0,even,asymm,21183331.0,21184389.0,10445.0,59.0,upper,0.764102748085,0.764102748085,-6.8,20.8,,511.235897252,151.806493119,151.806493119,-6.19350688056,-6.19350688056,-221.8,-254.2,,158.0,226.0,6.0,True,004B,right__,first,549.6
648.171550667,1.0,control,0.0,43.3333333333,176.333333333,kitchen,no,incompatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,156,361,,21195885.0,21196063,,16.0,46.890600737,1.42092729506,46.890600737,1.42092729506,0.265920231022,0.265920231022,,0.265920231022,0.484848484848,0.0907372400756,,0.0907372400756,-32.9,-2.00939926304,-0.0608908867589,-2.00939926304,-0.0608908867589,-0.0113954589587,-0.0113954589587,,-0.0113954589587,-0.99696969697,-0.186578449905,,-0.186578449905,,,,,,,,,,,,,,528.0,479.1,,-45.9,-34.10931181,-0.787137964847,-1.39090909091,-1.05923076923,-13.7,-1.90931181005,-0.0440610417704,-0.415151515152,-0.316153846154,,,,,,509.1,541.3,,undefined,00404.asc,2.0,overlap,517.0,right,423.90485012,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,3.0,asymm_kitchen_washingbrush,1.0,3.0,1.0,left,439.0,652.0,21195838.0,21196043,,2.0,47.0,20,,213.0,391,,166.0,371,,3.0,yes,180.0,240.0,-8.2,22.690600737,0.687593961726,22.690600737,0.687593961726,0.128680155408,0.128680155408,-0.248484848485,-0.0465028355388,16.6,47.490600737,1.43910911324,47.490600737,1.43910911324,0.269322877525,0.269322877525,0.50303030303,0.0941398865785,,,,,,,,,,503.8,528.6,,-159.4,-147.60931181,-3.40636873408,-4.8303030303,-3.67846153846,-10.1,1.69068818995,0.0390158813065,-0.306060606061,-0.233076923077,,,,,,395.6,544.9,,21195672.0,even,asymm,21195242.0,21196324.0,10446.0,60.0,lower,-30.890600737,-30.890600737,14.0,-19.2,,542.890600737,543.20931181,543.20931181,-11.79068819,-11.79068819,158.4,158.8,,555.0,-171.0,-6.0,True,004B,left__,first,509.1
560.148687872,1.0,control,0.0,27.0,184.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,161,336,,21203473.0,21203659,,-10.9,-24.3578679943,-0.738117211948,-24.3578679943,-0.738117211948,-0.1321403327,-0.1321403327,,0.1321403327,-0.330303030303,-0.0591320072333,,0.0591320072333,42.4,28.9421320057,0.877034303204,28.9421320057,0.877034303204,0.157009757716,0.157009757716,,-0.157009757716,1.28484848485,0.230018083183,,-0.230018083183,,,,,,,,,,,,,,501.1,554.4,,12.1,19.3922928151,0.718233067224,0.366666666667,0.448148148148,-6.1,1.19229281505,0.0441589931502,-0.184848484848,-0.225925925926,,,,,,186.1,167.9,,undefined,00404.asc,2.0,zero,497.0,left,473.611638072,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,0.0,4.0,asymm_kitchen_spoon,1.0,4.0,1.0,left,424.0,564.0,21203440.0,21203636,,2.0,33.0,23,,140.0,326,,107.0,303,,3.0,yes,180.0,240.0,-1.1,-14.5578679943,-0.441147514978,-14.5578679943,-0.441147514978,-0.0789757757375,-0.0789757757375,-0.0333333333333,-0.00596745027125,-17.0,-30.4578679943,-0.922965696796,-30.4578679943,-0.922965696796,-0.165232556931,-0.165232556931,-0.515151515152,-0.0922242314647,,,,,,,,,,510.9,495.0,,249.2,256.492292815,9.49971454871,7.55151515152,9.22962962963,18.1,25.3922928151,0.940455289446,0.548484848485,0.67037037037,,,,,,423.2,192.1,,21203333.0,even,asymm,21202853.0,21203897.0,10447.0,61.0,upper,13.4578679943,13.4578679943,-16.5,29.9,,498.542132006,166.707707185,166.707707185,-7.29229281505,-7.29229281505,-190.3,-209.5,,174.0,210.0,6.0,True,004B,right__,first,570.1
547.901933753,1.0,control,0.0,66.6666666667,162.666666667,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,100,220,,21213993.0,21214136,,12.8,49.2525052012,1.49250015761,49.2525052012,1.49250015761,0.302781794269,0.302781794269,,0.302781794269,0.387878787879,0.0786885245902,,0.0786885245902,7.7,44.1525052012,1.33795470307,44.1525052012,1.33795470307,0.271429335253,0.271429335253,,0.271429335253,0.233333333333,0.0473360655738,,0.0473360655738,,,,,,,,,,,,,,524.8,519.7,,-117.5,-117.916775653,-1.7687516348,-3.56060606061,-1.7625,-26.2,-26.616775653,-0.399251634795,-0.793939393939,-0.393,,,,,,502.5,593.8,,undefined,00404.asc,2.0,overlap,320.0,right,444.013720809,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,mallet,0.0,4.0,asymm_garage_mallet,1.0,4.0,2.0,right,263.0,552.0,21213947.0,21214095,,2.0,46.0,41,,289.0,432,,243.0,391,,3.0,yes,180.0,240.0,1.3,37.7525052012,1.14401530913,37.7525052012,1.14401530913,0.232085072958,0.232085072958,0.0393939393939,0.00799180327869,9.7,46.1525052012,1.39856076367,46.1525052012,1.39856076367,0.28372441722,0.28372441722,0.293939393939,0.059631147541,,,,,,,,,,513.3,521.7,,-229.6,-230.016775653,-3.4502516348,-6.95757575758,-3.444,-84.6,-85.016775653,-1.2752516348,-2.56363636364,-1.269,,,,,,390.4,535.4,,21213704.0,even,asymm,21213254.0,21214256.0,10449.0,63.0,lower,-36.4525052012,-36.4525052012,9.0,5.2,,548.452505201,620.416775653,620.416775653,0.416775653024,0.416775653024,148.6,237.0,,620.0,-236.0,-7.0,True,004B,left__,first,502.5
586.367886813,1.0,control,0.0,32.3333333333,176.333333333,garage,no,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,221,308,,21264186.0,21264424,,-4.5,-37.7045987775,-1.14256359932,-37.7045987775,-1.14256359932,-0.213825701952,-0.213825701952,,0.213825701952,-0.136363636364,-0.0255198487713,,0.0255198487713,13.7,-19.5045987775,-0.591048447802,-19.5045987775,-0.591048447802,-0.110612091366,-0.110612091366,,0.110612091366,0.415151515152,0.0776937618147,,-0.0776937618147,,,,,,,,,,,,,,507.5,525.7,,-19.8,-19.9729809649,-0.61772106077,-0.6,-0.612371134021,-32.6,-32.7729809649,-1.01359734943,-0.987878787879,-1.00824742268,,,,,,178.2,165.4,,undefined,00404.asc,2.0,overlap,529.0,left,424.778903167,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,0.0,5.0,asymm_garage_paintbrush,1.0,5.0,2.0,right,446.0,592.0,21264152.0,21264409,,2.0,34.0,15,,146.0,384,,112.0,369,,3.0,yes,180.0,240.0,4.8,-28.4045987775,-0.860745417499,-28.4045987775,-0.860745417499,-0.161084681158,-0.161084681158,0.145454545455,0.0272211720227,-13.5,-46.7045987775,-1.41529087204,-46.7045987775,-1.41529087204,-0.264865399494,-0.264865399494,-0.409090909091,-0.0765595463138,,,,,,,,,,516.8,498.5,,190.3,190.127019035,5.88021708356,5.76666666667,5.88556701031,-16.5,-16.6729809649,-0.5156592051,-0.5,-0.510309278351,,,,,,388.3,181.5,,21264040.0,even,asymm,21263610.0,21264632.0,10455.0,69.0,upper,33.2045987775,33.2045987775,-13.1,7.7,,478.795401223,198.172980965,198.172980965,0.172980964907,0.172980964907,-201.3,-213.4,,198.0,186.0,5.0,True,004B,right__,first,562.2
590.734186877,1.0,control,0.0,32.3333333333,187.0,kitchen,no,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,159,358,,22159651.0,22159834,,-20.5,-52.6684136693,-1.59601253543,-52.6684136693,-1.59601253543,-0.281649270959,-0.281649270959,,0.281649270959,-0.621212121212,-0.109625668449,,0.109625668449,10.8,-21.3684136693,-0.647527686947,-21.3684136693,-0.647527686947,-0.114269591814,-0.114269591814,,0.114269591814,0.327272727273,0.0577540106952,,-0.0577540106952,,,,,,,,,,,,,,491.5,522.8,,-44.8,-43.7512786049,-1.35313232799,-1.35757575758,-1.38556701031,-40.4,-39.3512786049,-1.21704985376,-1.22424242424,-1.24948453608,,,,,,160.2,164.6,,undefined,00404.asc,2.0,zero,517.0,left,350.901409251,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,0.0,5.0,asymm_kitchen_fork,1.0,5.0,1.0,left,445.0,597.0,22159617.0,22159812,,2.0,34.0,22,,152.0,335,,118.0,313,,3.0,yes,180.0,240.0,1.3,-30.8684136693,-0.935406474826,-30.8684136693,-0.935406474826,-0.165071730852,-0.165071730852,0.0393939393939,0.00695187165775,-24.9,-57.0684136693,-1.72934586877,-57.0684136693,-1.72934586877,-0.305178682723,-0.305178682723,-0.754545454545,-0.133155080214,,,,,,,,,,513.3,487.1,,175.4,176.448721395,5.45717695036,5.31515151515,5.42474226804,-40.1,-39.0512786049,-1.20777150324,-1.21515151515,-1.24020618557,,,,,,380.4,164.9,,22159499.0,even,asymm,22159139.0,22160096.0,10464.0,78.0,upper,32.1684136693,32.1684136693,-26.0,6.4,,479.831586331,203.951278605,203.951278605,-1.04872139513,-1.04872139513,-218.1,-217.7,,205.0,179.0,5.0,True,004B,right__,first,544.2
661.185411292,1.0,control,0.0,22.0,144.666666667,kitchen,no,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,167,429,,22212242.0,22212429,,-4.8,-4.03589725192,-0.122299916725,-4.03589725192,-0.122299916725,-0.0278979072713,-0.0278979072713,,-0.0278979072713,-0.145454545455,-0.0331797235023,,-0.0331797235023,-41.7,-40.9358972519,-1.24048173491,-40.9358972519,-1.24048173491,-0.282967031695,-0.282967031695,,-0.282967031695,-1.26363636364,-0.288248847926,,-0.288248847926,,,,,,,,,,,,,,507.2,470.3,,-3.0,3.19350688056,0.145159403662,-0.0909090909091,-0.136363636364,-26.7,-20.5064931194,-0.932113323611,-0.809090909091,-1.21363636364,,,,,,174.0,150.3,,undefined,00404.asc,2.0,zero,596.0,right,437.513001222,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,5.0,asymm_kitchen_peeler,1.0,5.0,1.0,left,520.0,667.0,22212214.0,22212411,,2.0,28.0,18,,147.0,334,,119.0,316,,3.0,yes,180.0,240.0,-2.9,-2.13589725192,-0.064724159149,-2.13589725192,-0.064724159149,-0.0147642667183,-0.0147642667183,-0.0878787878788,-0.0200460829493,-6.6,-5.83589725192,-0.17684537127,-5.83589725192,-0.17684537127,-0.0403403035847,-0.0403403035847,-0.2,-0.0456221198157,,,,,,,,,,509.1,505.4,,151.6,157.793506881,7.17243213093,4.59393939394,6.89090909091,-2.1,4.09350688056,0.186068494571,-0.0636363636364,-0.0954545454545,,,,,,328.6,174.9,,22212095.0,even,asymm,22211655.0,22212762.0,10475.0,89.0,upper,-0.764102748085,-0.764102748085,-7.2,-32.6,,512.764102748,170.806493119,170.806493119,-6.19350688056,-6.19350688056,-210.1,-228.2,,177.0,207.0,6.0,True,004B,left__,first,558.0
489.373890309,1.0,control,0.0,27.0,184.333333333,kitchen,no,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,143,257,,22222264.0,22222431,,-4.5,8.95786799428,0.271450545281,8.95786799428,0.271450545281,0.0485960289021,0.0485960289021,,0.0485960289021,-0.136363636364,-0.0244122965642,,-0.0244122965642,-61.4,-47.9421320057,-1.45279187896,-47.9421320057,-1.45279187896,-0.260083898765,-0.260083898765,,-0.260083898765,-1.86060606061,-0.333092224231,,-0.333092224231,,,,,,,,,,,,,,507.5,450.6,,-37.2,-29.9077071849,-1.1076928587,-1.12727272727,-1.37777777778,-45.4,-38.1077071849,-1.41139656241,-1.37575757576,-1.68148148148,,,,,,152.8,144.6,,undefined,00404.asc,2.0,overlap,400.0,right,429.304625184,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,0.0,6.0,asymm_kitchen_spoon,1.0,6.0,1.0,left,329.0,497.0,22222231.0,22222409,,2.0,33.0,22,,168.0,335,,135.0,313,,3.0,yes,180.0,240.0,-0.1,13.3578679943,0.404783878615,13.3578679943,0.404783878615,0.0724658299871,0.0724658299871,-0.0030303030303,-0.000542495479204,-5.4,8.05786799428,0.244177818009,8.05786799428,0.244177818009,0.0437135695892,0.0437135695892,-0.163636363636,-0.029294755877,,,,,,,,,,511.9,506.6,,182.3,189.592292815,7.02193677093,5.52424242424,6.75185185185,-42.0,-34.7077071849,-1.28547063648,-1.27272727273,-1.55555555556,,,,,,372.3,148.0,,22222096.0,even,asymm,22221656.0,22222593.0,10477.0,91.0,upper,-13.4578679943,-13.4578679943,-6.0,-49.3,,525.457867994,182.707707185,182.707707185,-7.29229281505,-7.29229281505,-233.8,-238.1,,190.0,194.0,5.0,True,004B,left__,first,536.8
720.193873362,1.0,control,0.0,24.0,176.0,garage,no,incompatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,150,262,203,22237135.0,22237298,22237577,0.5,25.0764355818,0.759891987328,25.0764355818,0.759891987328,0.142479747624,0.142479747624,,-0.142479747624,0.0151515151515,0.00284090909091,,-0.00284090909091,8.5,33.0764355818,1.00231622975,33.0764355818,1.00231622975,0.187934293079,0.187934293079,,-0.187934293079,0.257575757576,0.0482954545455,,-0.0482954545455,41.9,66.4764355818,2.01443744187,66.4764355818,2.01443744187,0.377707020351,0.377707020351,,-0.377707020351,1.2696969697,0.238068181818,,-0.238068181818,512.5,520.5,553.9,-42.0,-38.9027401217,-1.62094750507,-1.27272727273,-1.75,15.3,18.3972598783,0.766552494931,0.463636363636,0.6375,12.2,15.2972598783,0.637385828264,0.369696969697,0.508333333333,572.0,629.3,626.2,undefined,00404.asc,3.0,zero,615.0,left,419.702678371,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,0.0,6.0,asymm_garage_chisel,1.0,6.0,2.0,right,547.0,724.0,22237085.0,22237287,22237562,3.0,50.0,11,15,177.0,340,619,127.0,329,604,3.0,yes,180.0,240.0,1.5,26.0764355818,0.790195017631,26.0764355818,0.790195017631,0.148161565806,0.148161565806,0.0454545454545,0.00852272727273,-6.0,18.5764355818,0.562922290358,18.5764355818,0.562922290358,0.105547929442,0.105547929442,-0.181818181818,-0.0340909090909,10.2,34.7764355818,1.05383138127,34.7764355818,1.05383138127,0.197593383988,0.197593383988,0.309090909091,0.0579545454545,513.5,506.0,522.2,-239.5,-236.402740122,-9.85011417174,-7.25757575758,-9.97916666667,-5.2,-2.10274012166,-0.0876141717358,-0.157575757576,-0.216666666667,13.1,16.1972598783,0.674885828264,0.39696969697,0.545833333333,374.5,608.8,627.1,22236958.0,even,asymm,22236528.0,22237682.0,10480.0,94.0,lower,-24.5764355818,-24.5764355818,-6.6,8.4,36.8,536.576435582,610.902740122,610.902740122,-3.09725987834,-3.09725987834,221.4,241.7,245.8,614.0,-230.0,-7.0,True,004B,left__,first,572.0
644.878452559,1.0,control,0.0,21.3333333333,176.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,200,185,173,22241689.0,22241907,22242118,-5.7,-3.88475895483,-0.117719968328,-3.88475895483,-0.117719968328,-0.02203076912,-0.02203076912,,0.02203076912,-0.172727272727,-0.0323251417769,,0.0323251417769,-44.6,-42.7847589548,-1.29650784712,-42.7847589548,-1.29650784712,-0.242635684054,-0.242635684054,,0.242635684054,-1.35151515152,-0.252930056711,,0.252930056711,34.9,36.7152410452,1.11258306197,36.7152410452,1.11258306197,0.208214977572,0.208214977572,,-0.208214977572,1.05757575758,0.197920604915,,-0.197920604915,506.3,467.4,546.9,-23.7,-15.8751037343,-0.744145487544,-0.718181818182,-1.1109375,-16.4,-8.57510373428,-0.401957987544,-0.49696969697,-0.76875,-15.1,-7.27510373428,-0.341020487544,-0.457575757576,-0.7078125,577.3,584.6,585.9,undefined,00404.asc,3.0,zero,558.0,left,469.09679012,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,6.0,asymm_kitchen_knife,1.0,6.0,1.0,left,498.0,649.0,22241634.0,22241891,22242094,3.0,55.0,16,24,151.0,369,580,96.0,353,556,3.0,yes,180.0,240.0,-1.2,0.615241045173,0.0186436680355,0.615241045173,0.0186436680355,0.00348907965126,0.00348907965126,-0.0363636363636,-0.00680529300567,-11.5,-9.68475895483,-0.293477544086,-9.68475895483,-0.293477544086,-0.0549230186474,-0.0549230186474,-0.348484848485,-0.0652173913043,-34.4,-32.5847589548,-0.987416938025,-32.5847589548,-0.987416938025,-0.184790693506,-0.184790693506,-1.04242424242,-0.195085066163,510.8,500.5,477.6,-210.3,-202.475103734,-9.49102048754,-6.37272727273,-9.8578125,-5.4,2.42489626572,0.113667012456,-0.163636363636,-0.253125,-7.4,0.42489626572,0.0199170124556,-0.224242424242,-0.346875,390.7,595.6,593.6,22241538.0,even,asymm,22241058.0,22242187.0,10481.0,95.0,lower,-1.81524104517,-1.81524104517,-11.2,-34.4,25.5,513.815241045,593.175103734,593.175103734,-7.82489626572,-7.82489626572,209.8,206.1,204.3,601.0,-217.0,-7.0,True,004B,left__,first,577.3
