_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,32,32,0,0,32,0,0,32,0,0,0,32,0,0,32,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,409.817427853,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,2,asymm_kitchen_washingbrush,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-33.9895188539,33.9895188539,384,0,384,-224,-7
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,33,33,0,0,33,0,0,33,0,0,0,33,0,0,33,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,382.992229041,psycho,bouton 1,bouton 2,French,black,32,D,left,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,2,asymm_kitchen_sharpeningsteel,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-22.2082942494,22.2082942494,384,0,384,-221,-7
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,34,34,0,0,34,0,0,34,0,0,0,34,0,0,34,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,374.531931546,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,3,symm_kitchen_roller,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-9.0084671408,9.0084671408,384,0,384,-219,-7
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,35,35,0,0,35,0,0,35,0,0,0,35,0,0,35,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,462.078243901,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,1,asymm_garage_chisel,no,1,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-36.6160641938,36.6160641938,384,0,384,181,5
NA,NA,control,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,36,36,0,0,36,0,0,36,0,0,0,36,0,0,36,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,462.200104838,psycho,bouton 1,bouton 2,French,black,32,E,control,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,3,symm_garage_ruler,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-6.9911555367,6.9911555367,384,0,384,189,5
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,37,37,0,0,37,0,0,37,0,0,0,37,0,0,37,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,442.621778152,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,3,asymm_kitchen_spoon,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,0.746140124,-0.746140124,384,0,384,171,5
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,38,38,0,0,38,0,0,38,0,0,0,38,0,0,38,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,495.663113868,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,3,asymm_kitchen_peeler,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,3.9751845897,-3.9751845897,384,0,384,211,6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,39,39,0,0,39,0,0,39,0,0,0,39,0,0,39,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,481.094920838,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,2,asymm_garage_chisel2,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,13.2541324123,-13.2541324123,384,0,384,-232,-7
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,40,40,0,0,40,0,0,40,0,0,0,40,0,0,40,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,362.698894493,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,3,symm_garage_leveller,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-16.3069571211,16.3069571211,384,0,384,206,6
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,41,41,0,0,41,0,0,41,0,0,0,41,0,0,41,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,478.641088379,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,3,asymm_garage_mallet,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-38.4177872267,38.4177872267,384,0,384,-234,-7
NA,NA,control,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,42,42,0,0,42,0,0,42,0,0,0,42,0,0,42,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,327.600025132,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,3,asymm_garage_screwdriver,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-53.8138704136,53.8138704136,384,0,384,238,7
NA,NA,control,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,43,43,0,0,43,0,0,43,0,0,0,43,0,0,43,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,447.896050611,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,knife,NA,NA,3,asymm_kitchen_knife,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-1.8152410452,1.8152410452,384,0,384,211,6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,44,44,0,0,44,0,0,44,0,0,0,44,0,0,44,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,409.740095324,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,hammer,NA,NA,4,asymm_garage_hammer,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-34.1420391711,34.1420391711,384,0,384,215,6
NA,NA,control,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,45,45,0,0,45,0,0,45,0,0,0,45,0,0,45,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,379.187982631,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,3,asymm_garage_wrench,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,21.1258078553,-21.1258078553,384,0,384,193,5
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,46,46,0,0,46,0,0,46,0,0,0,46,0,0,46,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,391.666209969,psycho,bouton 1,bouton 2,French,black,32,D,left,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,3,symm_kitchen_carrot,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-7.5737207373,7.5737207373,384,0,384,-189,-6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,47,47,0,0,47,0,0,47,0,0,0,47,0,0,47,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,529.632230469,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,3,asymm_kitchen_washingbrush,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,24.7741455651,-24.7741455651,384,0,384,235,6
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,48,48,0,0,48,0,0,48,0,0,0,48,0,0,48,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,312.788735474,psycho,bouton 1,bouton 2,French,black,32,D,left,25,50,4000,NA,50,50,psycho,NA,8,spoon2,NA,NA,3,asymm_kitchen_spoon2,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,15.6887769186,-15.6887769186,384,0,384,-235,-7
NA,NA,control,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,49,49,0,0,49,0,0,49,0,0,0,49,0,0,49,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,451.792857411,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,2,asymm_garage_chisel,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-24.5764355818,24.5764355818,384,0,384,-194,-6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,50,50,0,0,50,0,0,50,0,0,0,50,0,0,50,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,404.197061753,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,4,symm_kitchen_roller,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-8.2230146991,8.2230146991,384,0,384,-217,-7
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,51,51,0,0,51,0,0,51,0,0,0,51,0,0,51,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,430.398926463,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,3,asymm_garage_paintbrush,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-26.6698663165,26.6698663165,384,0,384,184,5
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,52,52,0,0,52,0,0,52,0,0,0,52,0,0,52,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,397.491479643,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,3,asymm_kitchen_fork,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,26.9061044361,-26.9061044361,384,0,384,222,6
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,53,53,0,0,53,0,0,53,0,0,0,53,0,0,53,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,424.191410198,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,3,asymm_garage_chisel2,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-3.6930493496,3.6930493496,384,0,384,196,5
NA,NA,control,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,54,54,0,0,54,0,0,54,0,0,0,54,0,0,54,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,434.754212321,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,4,symm_garage_leveller,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,3.8552939967,-3.8552939967,384,0,384,-189,-6
NA,NA,control,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,55,55,0,0,55,0,0,55,0,0,0,55,0,0,55,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,451.101662153,psycho,bouton 1,bouton 2,French,black,32,E,control,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,3,asymm_kitchen_sharpeningsteel,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,21.7534568235,-21.7534568235,384,0,384,235,6
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,56,56,0,0,56,0,0,56,0,0,0,56,0,0,56,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,452.623832426,psycho,bouton 1,bouton 2,French,black,32,D,left,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,4,asymm_garage_screwdriver,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-52.2942797261,52.2942797261,384,0,384,171,5
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,57,57,0,0,57,0,0,57,0,0,0,57,0,0,57,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,375.240061843,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,4,asymm_kitchen_peeler,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,0.4901505223,-0.4901505223,384,0,384,-190,-6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,58,58,0,0,58,0,0,58,0,0,0,58,0,0,58,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,354.221210185,psycho,bouton 1,bouton 2,French,black,32,F,left,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,4,symm_garage_ruler,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,11.9365197342,-11.9365197342,384,0,384,-207,-7
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,59,59,0,0,59,0,0,59,0,0,0,59,0,0,59,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,376.971011972,psycho,bouton 1,bouton 2,French,black,32,A,right,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,4,asymm_kitchen_spoon,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-20.2982223524,20.2982223524,384,0,384,227,6
NA,NA,overlap,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,60,60,0,0,60,0,0,60,0,0,0,60,0,0,60,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,461.612538658,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,4,asymm_garage_mallet,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,27.0870747767,-27.0870747767,384,0,384,-190,-6
NA,NA,control,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,61,61,0,0,61,0,0,61,0,0,0,61,0,0,61,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,436.775872579,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,4,asymm_kitchen_washingbrush,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,30.890600737,-30.890600737,384,0,384,-233,-7
NA,NA,control,NA,white,1,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,0,0,62,62,0,0,62,0,0,62,0,0,0,62,0,0,62,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,468.625697677,psycho,bouton 1,bouton 2,French,black,32,E,control,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,4,symm_kitchen_carrot,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,7.0531931784,-7.0531931784,384,0,384,-233,-7
NA,NA,opposite,NA,white,1,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,0,0,63,63,0,0,63,0,0,63,0,0,0,63,0,0,63,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,448.658624284,psycho,bouton 1,bouton 2,French,black,32,D,left,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,3,asymm_garage_chisel,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-22.7634398745,22.7634398745,384,0,384,176,5
